project_id,project_name,project_type,total_value,cofinancing_value,regions,beneficiary_name,currency,country,years
439,Obwodnica Skawiny Etap II na odcinku od DK 44 do DW 953,['transport'],38178430.69,31188566.09,['małopolskie'],WOJEWÓDZTWO MAŁOPOLSKIE,PLN,Poland,2014-2020
440,Poprawa efektywności i dostępności do świadczeń zdrowotnych na terenie województwa dolnośląskiego poprzez budowę oraz wyposażenie Centrum Chorób Piersi (Breast Unit) oraz rozbudowę wraz z wyposażeniem Bloku Operacyjnego w Dolnośląskim Centrum Onkologii we Wrocławiu.,"['research and study', 'Other']",45654424.9,31160632.39,['dolnośląskie'],DOLNOŚLĄSKIE CENTRUM ONKOLOGII WE WROCŁAWIU,PLN,Poland,2014-2020
441,Budowa 2 lodołamaczy dla potrzeb zimowej osłony przeciwpowodziowej na terenie działania RZGW w Warszawie,['environmental'],36601945.12,31107471.14,"['kujawsko-pomorskie', ' mazowieckie']",PAŃSTWOWE GOSPODARSTWO WODNE WODY POLSKIE - RZGW W WARSZAWIE,PLN,Poland,2014-2020
442,Czas na rower - Budowa ścieżek pieszo-rowerowych w Aglomeracji Opolskiej,['transport'],42689645.05,31045893.21,['opolskie'],MIASTO OPOLE,PLN,Poland,2014-2020
443,Budowa i rozbudowa drogi wojewódzkiej nr 747 od skrzyżowania z drogą krajową nr 79 wraz ze skrzyżowaniem w m. Lipsko do drogi wojewódzkiej nr 754,['transport'],54515056.75,30873864.24,['mazowieckie'],WOJEWÓDZTWO MAZOWIECKIE,PLN,Poland,2014-2020
444,Międzynarodowe Centrum Badawczo - Rozwojowe Uniwersytetu Opolskiego na Rzecz Rolnictwa i Przemysłu Rolno-Spożywczego - Rewitalizacja Królewskiej Akademii Nauk w Prószkowie,['Other'],44878610.53,30679943.14,['opolskie'],UNIWERSYTET OPOLSKI,PLN,Poland,2014-2020
445,Rozwój systemu komunikacji publicznej Aglomeracji Kalisko-Ostrowskiej wraz z modernizacją oświetlenia ulicznego - Miasto Kalisz,"['environmental', 'transport']",41031450.12,30505736.04,['wielkopolskie'],MIASTO KALISZ,PLN,Poland,2014-2020
446,Przebudowa drogi wojewódzkiej nr 793 na odcinku Żarki – Myszków,['transport'],36617621.02,30344395.28,['śląskie'],WOJEWÓDZTWO ŚLĄSKIE,PLN,Poland,2014-2020
447,Kultura bez barier,['education'],32119600.0,30285570.84,['projekt ogólnopolski'],PAŃSTWOWY FUNDUSZ REHABILITACJI OSÓB NIEPEŁNOSPRAWNYCH,PLN,Poland,2014-2020
448,Rozbudowa i przebudowa- modernizacja oczyszczalni ścieków i budowa kanalizacji sanitarnej w Lubartowie.,['environmental'],58043293.33,30166228.01,['lubelskie'],PRZEDSIĘBIORSTWO GOSPODARKI KOMUNALNEJ SP. Z O. O.,PLN,Poland,2014-2020
449,„Modernizacja trasy 2a w Legnicy celem poprawy jakości połączeń z siecią TEN-T i dróg krajowych - przebudowa ul. Jaworzyńskiej”,['transport'],53204861.91,29847096.59,['dolnośląskie'],GMINA LEGNICA,PLN,Poland,2014-2020
450,Przebudowa stacji kolejowej SKA „Kraków Swoszowice” wraz z budową parkingu typu Park & Ride,['transport'],43570507.37,29780139.68,['małopolskie'],GMINA MIEJSKA KRAKÓW,PLN,Poland,2014-2020
451,Zabezpieczenie przeciwpowodziowe Krynicy Morskiej,['environmental'],35000000.0,29750000.0,['pomorskie'],URZĄD MORSKI W GDYNI,PLN,Poland,2014-2020
452,"Ochrona i rozwój dziedzictwa kulturowego dawnej Ordynacji Łańcuckiej poprzez prace remontowo-konserwatorskie oraz wykreowanie nowych przestrzeni ekspozycyjnych w budynku Zamku oraz zabytkowym Parku Muzeum - Zamku w Łańcucie (OR-KA II, III, IV, VII)",['cultural'],42860355.23,29634203.22,['podkarpackie'],MUZEUM – ZAMEK W ŁAŃCUCIE,PLN,Poland,2014-2020
453,Poprawa dostępności infrastruktury sieci TEN-T w ramach węzłów drogowych dróg ekspresowych S8 i S2 w warszawskim węźle sieci bazowej TEN-T – budowa odcinków ul. Gandhi i Lazurowej,['transport'],41757528.55,29479531.15,['mazowieckie'],MIASTO STOŁECZNE WARSZAWA,PLN,Poland,2014-2020
454,Budowa i przebudowa infrastruktury transportu publicznego wraz z zakupem taboru autobusowego w Grudziądzu.,"['environmental', 'transport']",39146856.98,29361604.15,['kujawsko-pomorskie'],GMINA MIASTO GRUDZIĄDZ,PLN,Poland,2014-2020
455,Rozbudowa ulicy Kleczewskiej w Koninie,['transport'],61304121.76,29230011.26,['wielkopolskie'],MIASTO KONIN,PLN,Poland,2014-2020
456,Połączenie miast Dolnego Śląska - budowa południowo wschodniego obejścia Bolesławca,['transport'],34181366.11,29054161.21,['dolnośląskie'],WOJEWÓDZTWO DOLNOŚLĄSKIE REPREZENTOWANE PRZEZ DOLNOŚLĄSKĄ SŁUŻBĘ DRÓG I KOLEI WE WROCŁAWIU,PLN,Poland,2014-2020
457,„Rozbudowa drogi wojewódzkiej nr 598 na odcinku od skrzyżowania ul. Płoskiego z ul. Witosa/Bukowskiego do węzła Jaroty (S51)”,['transport'],36109227.16,29023909.03,['warmińsko-mazurskie'],WOJEWÓDZTWO WARMIŃSKO-MAZURSKIE,PLN,Poland,2014-2020
458,Uporządkowanie gospodarki wodno-ściekowej na terenie aglomeracji Luzino,['environmental'],56129234.56,28976581.95,['pomorskie'],GMINA LUZINO,PLN,Poland,2014-2020
459,Unowocześnienie transportu miejskiego Ostrowa Wielkopolskiego wraz z innymi działaniami niskoemisyjnymi na terenie Aglomeracji Kalisko-Ostrowskiej,"['environmental', 'transport']",39163234.61,28860347.89,['wielkopolskie'],GMINA MIASTO OSTRÓW WIELKOPOLSKI,PLN,Poland,2014-2020
460,Kontynuacja programu budowy lodołamaczy dla RZGW Szczecin,['environmental'],33449946.15,28431408.71,['zachodniopomorskie'],PAŃSTWOWE GOSPODARSTWO WODNE WODY POLSKIE KRAJOWY ZARZĄD GOSPODARKI WODNEJ - REGIONALNY ZARZĄD GOSPODARKI WODNEJ W SZCZECINIE,PLN,Poland,2014-2020
461,Rozwój i podniesienie jakości usług medycznych Wojewódzkiego Ośrodka Medycyny Pracy centrum profilaktyczno-leczniczego w Lublinie poprzez rozbudowę infrastruktury i doposażenie bloku C w związku ze zwalczaniem skutków pandemii Covid-19,['Other'],39397320.71,28374386.93,['lubelskie'],WOJEWÓDZKI OŚRODEK MEDYCYNY PRACY CENTRUM PROFILAKTYCZNO-LECZNICZE W LUBLINIE,PLN,Poland,2014-2020
462,Rewaloryzacja zabytkowej siedziby Muzeum Inżynierii Miejskiej w Krakowie na potrzeby nowoczesnego muzeum nauki i techniki,['cultural'],57514013.26,28284529.74,['małopolskie'],MUZEUM INŻYNIERII I TECHNIKI W KRAKOWIE,PLN,Poland,2014-2020
463,Uporządkowanie gospodarki wodno-ściekowej na terenie gmin powiatu dzierżoniowskiego – etap II,['environmental'],55689491.04,28262129.65,['dolnośląskie'],WODOCIĄGI I KANALIZACJA SPÓŁKA Z O.O. W DZIERŻONIOWIE,PLN,Poland,2014-2020
464,Przywrócenie ciągłości ekologicznej i realizacja działań poprawiających funkcjonowanie korytarza swobodnej migracji rzeki Białej Tarnowskiej,['environmental'],34218897.67,28192825.58,['małopolskie'],PAŃSTWOWE GOSPODARSTWO WODNE WODY POLSKIE - REGIONALNY ZARZĄD GOSPODARKI WODNEJ W KRAKOWIE,PLN,Poland,2014-2020
465,Modernizacja wybranych dworców przy linii kolejowej nr 2 Warszawa Zachodnia - Terespol,['transport'],41304589.46,28188103.04,['mazowieckie'],POLSKIE KOLEJE PAŃSTWOWE S.A.,PLN,Poland,2014-2020
466,Przebudowa i modernizacja oczyszczalni ścieków dla aglomeracji Koło,['environmental'],55719657.6,28169384.47,['wielkopolskie'],MIEJSKI ZAKŁAD WODOCIĄGÓW I KANALIZACJI SP. Z O. O.,PLN,Poland,2014-2020
467,Pracownie Aktywnego Korzystania z Technologii – PAKT,"['research and study', 'work and social development', 'telecommunication and e-commerce']",33185750.0,28085100.22,['projekt ogólnopolski'],CENTRUM PROJEKTÓW POLSKA CYFROWA,PLN,Poland,2014-2020
468,Utworzenie Małopolskiego Centrum Pediatrii i Kompleksowego Leczenia Dzieci z FASD poprzez przebudowę obiektu Wojewódzkiego Specjalistycznego Szpitala Dziecięcego im. św. Ludwika w Krakowie przy ulicy Strzeleckiej 2.,['Other'],41338347.08,27982478.0,['małopolskie'],WOJEWÓDZKI SPECJALISTYCZNY SZPITAL DZIECIĘCY IM. ŚW. LUDWIKA W KRAKOWIE,PLN,Poland,2014-2020
469,e-usługa OMNIS,"['administration', 'telecommunication and e-commerce']",33471732.44,27954097.07,['projekt ogólnopolski'],BIBLIOTEKA NARODOWA,PLN,Poland,2014-2020
470,Zrównoważona mobilność miejska w Łomży,['Other'],41978114.91,27940594.34,['podlaskie'],MIASTO ŁOMŻA,PLN,Poland,2014-2020
471,ZINTEGROWANY TRANSPORT SUBREGIONU POŁUDNIOWEGO – ETAP I,['transport'],39456041.0,27936950.7,['opolskie'],POWIAT NYSKI,PLN,Poland,2014-2020
472,"Opolskie wspiera szpitale w walce z ""COVID-19""",['work and social development'],32804232.82,27883597.86,['opolskie'],WOJEWÓDZTWO OPOLSKIE,PLN,Poland,2014-2020
473,Zakup wagonów kieszeniowych do obsługi połączeń intermodalnych,['transport'],60294281.04,27787255.5,['projekt ogólnopolski'],CLIP INTERMODAL SP. Z O.O.,PLN,Poland,2014-2020
474,"Stworzenie Centrum Skonsolidowanych Usług Rehabilitacyjnych - rehabilitacja lecznicza, w tym ukierunkowana na minimalizację następstw po przebytej chorobie wywołanej Covid-19.",['Other'],35332576.72,27660565.0,['opolskie'],OPOLSKIE CENTRUM REHABILITACJI W KORFANTOWIE SP. Z O.O.,PLN,Poland,2014-2020
475,Platforma Elektronicznych Usług Geodezyjnych - PEUG,"['administration', 'telecommunication and e-commerce']",32258748.61,27407621.92,['dolnośląskie'],ZWIĄZEK POWIATÓW WOJEWÓDZTWA DOLNOŚLĄSKIEGO,PLN,Poland,2014-2020
476,Zagospodarowanie wód opadowych wraz z monitoringiem środowiskowym w mieście Ruda Śląska – Chronimy Krople Deszczu – Etap I,['environmental'],40836695.53,27219754.44,['śląskie'],MIASTO RUDA ŚLĄSKA,PLN,Poland,2014-2020
477,Zakup 16 autobusów hybrydowych dla Miasta Szczecin,['Other'],41969479.44,27134125.0,['projekt ogólnopolski'],GMINA MIASTO SZCZECIN,PLN,Poland,2014-2020
478,Rozwój transportu intermodalnego poprzez zakup naczep do przeładunku pionowego.,['transport'],75204188.6,27051839.56,['projekt ogólnopolski'],ERONTRANS SP. Z O.O.,PLN,Poland,2014-2020
479,Centrum Bezpieczeństwa Transportu i Diagnostyki Pojazdów.,['research and study'],47657953.95,27006815.85,['mazowieckie'],PRZEMYSŁOWY INSTYTUT MOTORYZACJI PIMOT,PLN,Poland,2014-2020
480,ZAKUP AUTOBUSÓW ELEKTRYCZNYCH WRAZ Z NIEZBĘDNĄ INFRASTRUKTURĄ DO ŁADOWANIA,['transport'],40174214.7,26986650.0,['śląskie'],PRZEDSIĘBIORSTWO KOMUNIKACJI MIEJSKIEJ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
481,"Poprawa połączenia południowej części Województwa Opolskiego z autostradą A4. Zadanie 3: Rozbudowa drogi wojewódzkiej nr 414: Aleja Lipowa, Lubrza-Prudnik, Biała-Dobroszewice",['transport'],31732685.55,26972782.71,['opolskie'],WOJEWÓDZTWO OPOLSKIE,PLN,Poland,2014-2020
482,Rozwój transportu niskoemisyjnego na obszarze Miejskiego Obszaru Funkcjonalnego Krosno,['transport'],38794956.14,26754573.49,['podkarpackie'],GMINA MIASTO KROSNO,PLN,Poland,2014-2020
483,Wybierzmy rower - Partnerstwo dla rozwoju komunikacji niskoemisyjnej WOF,['environmental'],45779807.69,26695627.21,['mazowieckie'],MIASTO JÓZEFÓW,PLN,Poland,2014-2020
484,Poprawa jakości powietrza w Subregionie Kędzierzyńsko-Strzeleckim.,['transport'],37903411.23,26488289.7,['opolskie'],GMINA KĘDZIERZYN-KOŹLE,PLN,Poland,2014-2020
485,Rozbudowa drogi wojewódzkiej nr 519 na odcinku Małdyty-Morąg,['transport'],34497907.12,26283943.75,['warmińsko-mazurskie'],WOJEWÓDZTWO WARMIŃSKO-MAZURSKIE,PLN,Poland,2014-2020
486,Budowa Ciepłowni Geotermalnej w Koninie,['power engineering'],67151030.39,26092734.0,['wielkopolskie'],MIEJSKIE PRZEDSIĘBIORSTWO ENERGETYKI CIEPLNEJ - KONIN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
487,Sukces z natury - kompleksowy program podniesienia jakości zarządzania procesem kształcenia i jakości nauczania Szkoły Głównej Gospodarstwa Wiejskiego w Warszawie,['education'],30927835.05,26065979.38,['projekt ogólnopolski'],SZKOŁA GŁÓWNA GOSPODARSTWA WIEJSKIEGO W WARSZAWIE,PLN,Poland,2014-2020
488,Centrum Badań Przedklinicznych i Technologii - CePT II,['research and study'],43443839.86,26011041.48,['mazowieckie'],WARSZAWSKI UNIWERSYTET MEDYCZNY,PLN,Poland,2014-2020
489,Rewitalizacja historycznego obiektu Akademii Zamojskiej w Zamościu,['cultural'],42915309.32,25811272.83,['lubelskie'],MIASTO ZAMOŚĆ,PLN,Poland,2014-2020
490,"Obwodnica Zatora, Podolsza",['transport'],31918350.11,25674996.53,['małopolskie'],WOJEWÓDZTWO MAŁOPOLSKIE,PLN,Poland,2014-2020
491,ROZBUDOWA DROGI WOJEWÓDZKIEJ 713 - DOJAZD DO AUTOSTRADY A1 - ROZBUDOWA UL. ROKICIŃSKIEJ OD UL. MALOWNICZEJ DO GRANIC MIASTA,['transport'],40439381.89,25628264.77,['łódzkie'],WOJEWÓDZTWO ŁÓDZKIE,PLN,Poland,2014-2020
492,Wsparcie kształcenia zawodowego w kluczowych dla regionu branżach,['education'],31327947.95,25546713.71,['opolskie'],WOJEWÓDZTWO OPOLSKIE,PLN,Poland,2014-2020
493,"Budowa, rozbudowa i przebudowa infrastruktury niskoemisyjnego transportu publicznego w Opolu - etap I",['transport'],38209996.03,25536212.55,['opolskie'],MIASTO OPOLE,PLN,Poland,2014-2020
494,"BUDOWA, ROZBUDOWA I MODERNIZACJA ZUOK W PŁOSZOWIE",['environmental'],55348396.71,25438070.09,['łódzkie'],PRZEDSIĘBIORSTWO GOSPODARKI KOMUNALNEJ SP. Z O.O.,PLN,Poland,2014-2020
495,Budowa połączenia węzła autostrady A4 w Wierzchosławicach ze Strefą Aktywności Gospodarczej w Tarnowie – zadanie 2: Przebudowa DW 973 na obszarze Miasta Tarnów wraz z infrastrukturą,['transport'],39851513.69,25412531.4,['małopolskie'],GMINA MIASTA TARNOWA,PLN,Poland,2014-2020
496,Narodowe Centrum Kultury Filmowej – rozwój funkcji i usług oferowanych przez „EC1 Łódź – Miasto Kultury” w Łodzi,['cultural'],36393479.49,25399932.22,['łódzkie'],EC1 ŁÓDŹ – MIASTO KULTURY W ŁODZI,PLN,Poland,2014-2020
497,"Rozbudowa systemu detekcji na terenie miasta Gliwice wraz z modernizacją wybranych sygnalizacji świetlnych, etap II",['transport'],29872609.19,25391717.82,['śląskie'],GLIWICE - MIASTO NA PRAWACH POWIATU,PLN,Poland,2014-2020
498,Rozbudowa drogi wojewódzkiej nr 973 na odc. Busko-Zdrój - Nowy Korczyn - Borusowa wraz z budową przeprawy mostowej na rz. Nidzie oraz rz. Wiśle/Budowa mostu na Wiśle w m. Borusowa wraz z dojazdami/,['transport'],31299610.38,25359798.57,['świętokrzyskie'],ŚWIĘTOKRZYSKI ZARZĄD DRÓG WOJEWÓDZKICH,PLN,Poland,2014-2020
499,Sieć NGA dla obszaru ełckiego 3.6.28.55,['Other'],42696956.79,25213565.24,['warmińsko-mazurskie'],NEXERA SP. Z O.O.,PLN,Poland,2014-2020
500,Budowa Punktów Selektywnej Zbiórki Odpadów Komunalnych na terenie Związku Miast i Gmin Dorzecza Parsęty,['environmental'],36574778.08,25118419.32,['zachodniopomorskie'],ZWIĄZEK MIAST I GMIN DORZECZA PARSĘTY,PLN,Poland,2014-2020
501,Zintegrowany Program Rozwoju Politechniki Gdańskiej,['education'],29799045.08,25114635.19,['projekt ogólnopolski'],POLITECHNIKA GDAŃSKA,PLN,Poland,2014-2020
502,Aktywna Platforma Informacyjna e-scienceplus.pl,"['administration', 'telecommunication and e-commerce']",29646367.15,25089100.25,['projekt ogólnopolski'],POLITECHNIKA WROCŁAWSKA,PLN,Poland,2014-2020
503,Rozbudowa drogi wojewódzkiej nr 545 z przebudową dwóch skrzyżowań w m. Nidzica wraz ze wschodnim wylotem drogi 604,['transport'],35518479.75,25086817.08,['warmińsko-mazurskie'],WOJEWÓDZTWO WARMIŃSKO-MAZURSKIE,PLN,Poland,2014-2020
504,Sieć NGA dla obszaru bydgosko-toruńskiego 3.6.04.06,['Other'],55110319.74,24965829.53,['kujawsko-pomorskie'],NEXERA SP. Z O.O.,PLN,Poland,2014-2020
505,Opracowanie lotniczej turbiny napędowej zawierającej komponenty wytwarzane metodą przyrostową,['development of the corporations'],51430336.88,24935086.18,['mazowieckie'],GE AEROSPACE POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
506,"Wspieranie strategii niskoemisyjnych na terenie gminy Pobiedziska poprzez tworzenie kompleksowej infrastruktury Zintegrowanych Węzłów Przesiadkowych w Biskupicach, Pobiedziskach i Pobiedziskach Letnisko wraz z zakupem środków transportu publicznego.","['environmental', 'transport']",34889776.34,24832115.08,['wielkopolskie'],GMINA POBIEDZISKA,PLN,Poland,2014-2020
507,Rozwój systemu gospodarowania wodami opadowymi na terenie Gdyni,['environmental'],30100108.21,24791554.83,['pomorskie'],GMINA MIASTA GDYNI,PLN,Poland,2014-2020
508,"Przebudowa, rewitalizacja i konserwacja budynków zespołu pałacowo-parkowego w Kozłówce (dwie oficyny, stajnia,teatralnia) z adaptacją na cele kulturowe i turystyczne",['cultural'],38702265.93,24786333.61,['lubelskie'],MUZEUM ZAMOYSKICH W KOZŁÓWCE,PLN,Poland,2014-2020
509,Rozbudowa drogi wojewódzkiej nr 881 Sokołów Małopolski – Łańcut – Kańczuga – Żurawica na odcinku Czarna – Łańcut wraz z budową mostu na rzece Wisłok i Mikośka + ul. Kraszewskiego w Łańcucie – etap I,['transport'],30910187.66,24747524.81,['podkarpackie'],WOJEWÓDZTWO PODKARPACKIE,PLN,Poland,2014-2020
510,Rewaloryzacja przestrzeni płyty Starego Rynku w Poznaniu wraz z przekształceniem fragmentu bloku śródrynkowego (ul. Jana Baptysty Quadro) w pasaż kultury.,['revitalization'],158087954.2,24662803.07,['wielkopolskie'],MIASTO POZNAŃ,PLN,Poland,2014-2020
511,UDOSTĘPNIANIE ZASOBÓW DZIEDZICTWA – UTWORZENIE INSTYTUTU DZIEDZICTWA NIEMATERIALNEGO LUDÓW KARPACKICH,"['cultural', 'environmental']",33435177.87,24573585.36,['małopolskie'],MAŁOPOLSKIE CENTRUM KULTURY SOKÓŁ W NOWYM SĄCZU,PLN,Poland,2014-2020
512,Budowa nowego przebiegu DW 764 w Kielcach na odcinku od skrzyżowania ul. Tarnowskiej z ul. Wapiennikową (DK 73) do Ronda Czwartaków,['transport'],41212235.78,24536269.66,['świętokrzyskie'],GMINA KIELCE,PLN,Poland,2014-2020
513,Budowa Zespołu Szkół Technicznych w Tarnowie Podgórnym,['education'],28798283.13,24223771.85,['wielkopolskie'],GMINA TARNOWO PODGÓRNE,PLN,Poland,2014-2020
514,Utworzenie Pediatrycznego Centrum Urazowego oraz rozbudowa i remont Szpitalnego Oddziału Ratunkowego w Instytucie „Centrum Zdrowia Matki Polki” w Łodzi wraz z przebudową lądowiska dla śmigłowców i zakupem sprzętu medycznego na potrzeby Oddziału,['Other'],33079566.97,24195661.9,['łódzkie'],"INSTYTUT ""CENTRUM ZDROWIA MATKI POLKI""",PLN,Poland,2014-2020
515,Zakup taboru autobusowego niskoemisyjnego w ilości sztuk 20,['Other'],36329021.7,24167149.75,['projekt ogólnopolski'],GMINA MIASTO SZCZECIN,PLN,Poland,2014-2020
516,Centrum kliniczne B+R medycyny i hodowli zwierząt oraz ochrony klimatu,['Other'],54518363.98,24161723.35,['wielkopolskie'],UNIWERSYTET PRZYRODNICZY W POZNANIU,PLN,Poland,2014-2020
517,Likwidacja barier migracyjnych dla organizmów wodnych na rzece Wisłoce i jej dopływach - Ropie oraz Jasiołce,['environmental'],28327244.62,24058502.15,"['małopolskie', ' podkarpackie']",PAŃSTWOWE GOSPODARSTWO WODNE WODY POLSKIE - REGIONALNY ZARZĄD GOSPODARKI WODNEJ W KRAKOWIE,PLN,Poland,2014-2020
518,Energooszczędna dystrybucja ciepła w Grudziądzu,['power engineering'],44598044.24,24041834.37,['kujawsko-pomorskie'],OPEC GRUDZIĄDZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ Z SIEDZIBĄ W GRUDZIĄDZU,PLN,Poland,2014-2020
519,Centrum Geriatrii w Gdańsku,['Other'],31063432.97,23978932.05,['pomorskie'],GDAŃSKI UNIWERSYTET MEDYCZNY,PLN,Poland,2014-2020
520,Rewitalizacja Parku Strzeleckiego w Nowym Sączu,['revitalization'],49222477.2,23952104.97,['małopolskie'],MIASTO NOWY SĄCZ,PLN,Poland,2014-2020
521,Rewitalizacja największego XVII-wiecznego barokowego kościoła oo. Franciszkanów w Polsce - Zamość,['cultural'],27964252.12,23710176.46,['lubelskie'],PARAFIA RZYMSKOKATOLICKA ZWIASTOWANIA NMP OO. FRANCISZKANÓW W ZAMOŚCIU,PLN,Poland,2014-2020
522,"Stopień Brzeg Dolny - roboty modernizacyjne na stopniu, Etap II",['transport'],29529634.0,23625250.71,['dolnośląskie'],PAŃSTWOWE GOSPODARSTWO WODNE WODY POLSKIE,PLN,Poland,2014-2020
523,Mazurskie Centrum Bioróżnorodności i Edukacji Przyrodniczej w Urwitałcie,['environmental'],36457165.3,23593270.17,['warmińsko-mazurskie'],UNIWERSYTET WARSZAWSKI,PLN,Poland,2014-2020
524,Budowa mostu na Wiśle w m. Borusowa wraz z dojazdami,['transport'],27750000.0,23587499.96,['małopolskie'],WOJEWÓDZTWO MAŁOPOLSKIE,PLN,Poland,2014-2020
525,Mobilna linia przetwarzania odpadów komunalnych-rezultatem badań przemysłowych i prac rozwojowych,['development of the corporations'],49335889.0,23520969.39,['podlaskie'],PRONAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PLN,Poland,2014-2020
526,Centrum Grafenu i Innowacyjnych Nanotechnologii,['research and study'],37577044.73,23477217.92,['mazowieckie'],SIEĆ BADAWCZA ŁUKASIEWICZ - INSTYTUT MIKROELEKTRONIKI I FOTONIKI,PLN,Poland,2014-2020
527,Zintegrowany System Usług dla Nauki – etap II (ZSUN II),"['administration', 'telecommunication and e-commerce']",27622859.0,23365062.08,['projekt ogólnopolski'],MINISTERSTWO NAUKI I SZKOLNICTWA WYŻSZEGO,PLN,Poland,2014-2020
528,Wdrożenie Programu Rozwojowego w oparciu o Centrum Symulacji Medycznych Warszawskiego Uniwersytetu Medycznego,['education'],27647747.6,23301521.67,['projekt ogólnopolski'],WARSZAWSKI UNIWERSYTET MEDYCZNY,PLN,Poland,2014-2020
529,Budowa i przebudowa infrastruktury związanej z rozwojem funkcji gospodarczych na szlakach wodnych Wielkich Jezior Mazurskich wraz z budową śluzy „Guzianka II” i remontem śluzy „Guzianka I” / Etap I – budowa śluzy „Guzianka II” (...),['environmental'],38558403.14,23087513.49,['warmińsko-mazurskie'],STOWARZYSZENIE WIELKIE JEZIORA MAZURSKIE 2020,PLN,Poland,2014-2020
